Stock Location Name,SKU,Sku Description,Origin stock location,Buffer Size,Replenishment Time,Inventory At Site,Inventory At Transit,Inventory At Production,Unit Price,TVC (Unit Cost),Throughput,Minimum Buffer,Auto replenishemnt,Avoid replenishemnt,DBM policy,Product,Sub product,Age_Group_Gender,Fabric_Structure_Weave,Occasion,Color Family,Product Sub class,Fit,Sleeve,Length,Neck Type_Waist rise,Collar Type _ Distress_Fade,Silhouette,Fabric Composition,Pattern_Print type,WH qty,MRP band,Color shade group,Merchandise Season Status,Season_Season Year,World,Minimum Replenishment,Last Batch Replenishment (%),Replenishment Multiplication,Reported Date Year,Reported Date Month,Reported Date Day
P689,110147769008,,D024,2,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110147769009,,D024,1,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110147769010,,D024,1,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110147769011,,D024,1,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110147769012,,D024,1,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110147791001,,D024,2,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110147791002,,D024,2,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110147791003,,D024,2,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110147791004,,D024,1,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110147791005,,D024,1,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110147791006,,D024,1,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110147791007,,D024,2,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110147791008,,D024,2,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110147791009,,D024,2,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110147791010,,D024,1,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110147791011,,D024,1,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110147791012,,D024,1,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110147792001,,D024,2,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110147792002,,D024,2,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110147792003,,D024,2,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110147792004,,D024,1,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110147792005,,D024,1,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110147792006,,D024,1,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110147792007,,D024,2,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110147792008,,D024,2,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110147792009,,D024,2,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110147792010,,D024,1,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110147792011,,D024,1,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110147792012,,D024,1,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110147792013,,D024,1,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110147792014,,D024,3,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110147792015,,D024,3,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110147792016,,D024,1,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110147792017,,D024,1,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110147792018,,D024,1,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110147793001,,D024,1,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110147793002,,D024,3,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110147793003,,D024,3,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110147793004,,D024,1,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110147793005,,D024,1,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110147793006,,D024,1,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110147794001,,D024,1,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110147794002,,D024,3,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110147794003,,D024,3,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110147794004,,D024,1,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110147794006,,D024,1,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110147794007,,D024,1,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110147794008,,D024,1,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110147794009,,D024,3,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110147794010,,D024,3,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110147794011,,D024,1,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110147794012,,D024,1,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110147795001,,D024,1,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110147795002,,D024,1,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110147795003,,D024,3,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110147795004,,D024,3,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110147795005,,D024,1,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110147795006,,D024,1,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110147796001,,D024,1,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110147796002,,D024,1,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110147796003,,D024,3,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110147796004,,D024,3,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110147796006,,D024,1,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110147797001,,D024,1,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110147797002,,D024,1,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110147797003,,D024,1,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110147797005,,D024,3,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110147797006,,D024,3,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110147799002,,D024,1,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110147799003,,D024,1,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110147799006,,D024,1,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110147800001,,D024,1,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110147800002,,D024,3,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110147800003,,D024,3,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110147800004,,D024,1,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110147800005,,D024,1,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110147800006,,D024,1,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110147801001,,D024,1,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110147801002,,D024,3,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110147801003,,D024,3,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110147801004,,D024,1,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110147801005,,D024,1,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110147801006,,D024,1,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110147802001,,D024,3,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110147802002,,D024,3,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110147802005,,D024,1,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110147802006,,D024,1,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110147802007,,D024,1,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110147802008,,D024,3,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110147802009,,D024,3,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110147802010,,D024,1,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110147803002,,D024,1,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110147803003,,D024,1,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110147803004,,D024,3,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110147803006,,D024,3,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110147803007,,D024,1,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110147803008,,D024,1,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110147803009,,D024,1,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110147803010,,D024,3,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110147857001,,D024,3,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110147857002,,D024,1,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110147857003,,D024,1,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110147857004,,D024,1,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110147857005,,D024,2,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110147965001,,D024,2,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110147965002,,D024,2,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110147965003,,D024,1,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110147965004,,D024,1,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110147965005,,D024,1,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110147965006,,D024,2,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110147969001,,D024,2,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110147969003,,D024,2,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110147969004,,D024,1,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110147969005,,D024,1,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110147969006,,D024,1,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110148004001,,D024,2,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110148004002,,D024,2,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110148004003,,D024,2,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110148004004,,D024,1,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110148004005,,D024,1,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110148042003,,D024,1,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110148042004,,D024,2,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110148042005,,D024,2,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110148044008,,D024,2,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110148044009,,D024,1,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110148044010,,D024,1,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110148044011,,D024,1,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110148044012,,D024,2,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110148080001,,D024,2,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110148080002,,D024,2,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110148080003,,D024,1,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110148080004,,D024,1,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110148080005,,D024,1,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110148080006,,D024,2,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110148081001,,D024,2,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110148081002,,D024,2,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110148081003,,D024,1,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110148081004,,D024,1,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110148081005,,D024,1,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110148082001,,D024,2,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110148082002,,D024,2,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110148082003,,D024,2,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110148082004,,D024,1,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110148082005,,D024,1,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110148082006,,D024,1,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110148082007,,D024,2,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110148082008,,D024,2,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110148082009,,D024,2,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110148082010,,D024,1,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110148083001,,D024,1,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110148083002,,D024,2,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110148083003,,D024,2,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110148083004,,D024,2,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110148083005,,D024,1,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110148084001,,D024,1,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110148084002,,D024,1,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110148084003,,D024,3,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110148084004,,D024,3,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110148136001,,D024,1,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110148136002,,D024,1,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110148136003,,D024,1,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110148136004,,D024,3,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110148136005,,D024,3,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110148136006,,D024,1,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110148136007,,D024,1,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110148136008,,D024,1,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110148136009,,D024,3,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110148136010,,D024,3,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110148136011,,D024,1,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110148136012,,D024,1,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110148137002,,D024,1,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110148137004,,D024,3,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110148137006,,D024,3,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110148138003,,D024,1,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110148138004,,D024,1,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110148138005,,D024,1,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110148139001,,D024,3,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110148139002,,D024,3,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110148139003,,D024,1,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110148139004,,D024,1,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110148140001,,D024,1,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110148140002,,D024,2,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110148140003,,D024,2,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110148140005,,D024,2,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110148156001,,D024,1,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110148156002,,D024,1,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110148156003,,D024,1,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110148156004,,D024,2,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110148156005,,D024,2,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110148156006,,D024,2,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110148156007,,D024,1,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110148156008,,D024,1,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110148157001,,D024,1,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110148157002,,D024,2,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110148157003,,D024,2,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110148157004,,D024,2,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110148157005,,D024,1,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110148158001,,D024,1,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110148158002,,D024,1,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110148158003,,D024,2,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110148158004,,D024,2,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110148158005,,D024,2,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110148193003,,D024,1,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110148193004,,D024,1,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110148193005,,D024,1,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110148193006,,D024,2,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110148194001,,D024,2,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110148194002,,D024,2,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110148194003,,D024,1,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
P689,110148194005,,D024,1,7,0,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024,6,21
